abstract,author,doi,url,publication month,publication year,title,publisher,crossref_field,semantic_field,label
,"['Charles C. Kemp', 'Wendy A. Rogers', 'Madeleine E. Hackney', 'Lena H. Ting', 'Jenay M. Beer', 'Tapomayukh Bhattacharjee', 'Tiffany L. Chen']",10.1371/journal.pone.0182736,,10,2017,Older adults’ acceptance of a robot for partner dance-based exercise,PLoS ONE,,,Bioinformatics
,"['Raymond C. W. Hutubessy', 'Anissa Sidibe', 'Ulla K. Griffiths', 'Paul Bloem', 'Shreya Nanda', 'Taylor Holroyd', 'Siobhan Botwright']",10.1371/journal.pone.0182663,,10,2017,Experiences of operational costs of HPV vaccine delivery strategies in Gavi-supported demonstration projects,PLoS ONE,,,Bioinformatics
,"['Jacqueline Blissett', 'Christine MacArthur', 'Sophie-Anna Dann', 'Sara Kenyon', 'Emma Popo']",10.1371/journal.pone.0182544,,8,2017,Effects of lay support for pregnant women with social risk factors on infant development and maternal psychological health at 12 months postpartum,PLoS ONE,,,Bioinformatics
,Minsoo Jung,10.1371/journal.pone.0182465,,8,2017,Effects of implementing the act of prohibition on sex trafficking on female sex workers’ sexually transmitted infections,PLoS ONE,,,Bioinformatics
,"['Sheryl L. Hendriks', 'Alison Misselhorn']",10.1371/journal.pone.0182399,,8,2017,A systematic review of sub-national food insecurity research in South Africa: Missed opportunities for policy insights,PLoS ONE,,,Bioinformatics
,"['Heather M. Leslie', 'Kara E. Pellowe']",10.1371/journal.pone.0182200,,8,2017,"Seasonal variability shapes resilience of small-scale fisheries in Baja California Sur, Mexico",PLoS ONE,,,Bioinformatics
,"['David P. Crewther', 'Richard Nibbs', 'Talitha C. Ford']",10.1371/journal.pone.0181961,,7,2017,Glutamate/GABA+ ratio is associated with the psychosocial domain of autistic and schizotypal traits,PLoS ONE,,,Bioinformatics
,"['Wondale Getinet Alemu', 'Bewket Tadesse Tiruneh', 'Berihun Assefa Dachew', 'Berhanu Boru Bifftu']",10.1371/journal.pone.0181310,,8,2017,"First choice of treatment place in the pathways to epileptic care at the outpatient department of University of Gondar Hospital, Northwest Ethiopia: Cross-sectional institutional based study",PLoS ONE,,,Bioinformatics
,"['Lisa Butler', 'Mark Tomlinson', 'Jennifer Smit', 'Jill Hannass-Hancock', 'Tamaryn Crankshaw', 'Bradley Carpenter', 'Andrew Gibbs']",10.1371/journal.pone.0181236,,7,2017,"Prevalence and factors associated with recent intimate partner violence and relationships between disability and depression in post-partum women in one clinic in eThekwini Municipality, South Africa",PLoS ONE,,,Bioinformatics
,"['Yongjun Wang', 'Yilong Wang', 'Chunxue Wang', 'Liping Liu', 'Xingquan Zhao', 'Hao Li', 'Ruoling Chen', 'Yuesong Pan', 'Tian Song']",10.1371/journal.pone.0181196,,7,2017,Is there a correlation between socioeconomic disparity and functional outcome after acute ischemic stroke?,PLoS ONE,,,Bioinformatics
,"['Alex Müller', 'Talia Meer', 'Sarah Spencer']",10.1371/journal.pone.0181132,,7,2017,“The care is the best you can give at the time”: Health care professionals’ experiences in providing gender affirming care in South Africa,PLoS ONE,,,Bioinformatics
,"['Fekadu Abebe', 'Tefera Belachew', 'Bezawit Temesgen Sima']",10.1371/journal.pone.0181032,,7,2017,"Knowledge, attitude and perceived stigma towards tuberculosis among pastoralists; Do they differ from sedentary communities? A comparative cross-sectional study",PLoS ONE,,,Bioinformatics
,"['Dan Lin', 'Min Zhang', 'Ling He', 'Guihua Xu', 'Dijuan Meng']",10.1371/journal.pone.0180764,,7,2017,What determines the preference for future living arrangements of middle-aged and older people in urban China?,PLoS ONE,,,Bioinformatics
,"['Shunichi Fukuhara', 'Tadao Akizawa', 'Shingo Fukuma', 'Kakuya Niihata']",10.1371/journal.pone.0180498,,7,2017,Association of coping strategies with mortality and health-related quality of life in hemodialysis patients: The Japan Dialysis Outcomes and Practice Patterns Study,PLoS ONE,,,Bioinformatics
,"['Christopher Barrington-Leigh', 'Mariane Sentenac', 'Frank J. Elgar', 'Genevieve Gariepy']",10.1371/journal.pone.0179380,,7,2017,Early-life family income and subjective well-being in adolescents,PLoS ONE,,,Bioinformatics
,"['', 'Marni Brownell', 'Alan Katz', 'Jennifer Enns', 'Nathan C. Nickel', 'Carole Taylor', 'Elaine Burland', 'Laurence Katz', 'Mark Smith', 'James M. Bolton', 'Dan Chateau', 'Jason Randall']",10.1371/journal.pone.0179089,,6,2017,Increasing medication adherence and income assistance access for first-episode psychosis patients,PLoS ONE,,,Bioinformatics
,"['Mythily Subramaniam', 'Siow Ann Chong', 'Hong Choon Chua', 'Edimansyah Abdin', 'Sherilyn Chang', 'Janhavi Ajit Vaingankar', 'Qi Yuan', 'Louisa Picco']",10.1371/journal.pone.0178359,,6,2017,Positive mental health among health professionals working at a psychiatric hospital,PLoS ONE,,,Bioinformatics
,"['Peter Verbeek', 'Mark Levine', 'Richard Philpot', 'Marie Bruvik Heinskou', 'Wim Bernasco', 'Lasse Suonperä Liebst', 'Marie Rosenkrantz Lindegaard']",10.1371/journal.pone.0177725,,5,2017,Consolation in the aftermath of robberies resembles post-aggression consolation in chimpanzees,PLoS ONE,,,Bioinformatics
,"['In Young Choi', 'Dai-Jin Kim', 'Hwanjo Yu', 'In Hye Yook', 'Yejin Kim', 'Mi Jung Rho', 'Jingyun Choi']",10.1371/journal.pone.0177629,,6,2017,Smartphone dependence classification using tensor factorization,PLoS ONE,,,Bioinformatics
,"['Maciej Grzybek', 'Halina Kucharczyk', 'Dariusz Teper', 'Michał Schulz', 'Aleksandra Łoś', 'Jerzy Paleolog', 'Jacek Chobotow', 'Aneta Strachecka']",10.1371/journal.pone.0176539,,4,2017,Insights into the biochemical defence and methylation of the solitary bee Osmia rufa L: A foundation for examining eusociality development,PLoS ONE,,,Bioinformatics
,"['Fabrice Helfenstein', 'Armelle Vallat', 'Gaëtan Glauser', 'Ophélie Gning', 'Magali Meniri', 'Alfonso Rojas Mora']",10.1371/journal.pone.0176385,,5,2017,Antioxidant allocation modulates sperm quality across changing social environments,PLoS ONE,,,Bioinformatics
,"['Myriam M. G. Hunink', 'Jolien W. Roos-Hesselink', 'Liesbeth F. C. van Rossum', 'Dimitris Rizopoulos', 'Michelle Michels', 'Elisabeth M. W. J. Utens', 'Machteld F. Wery', 'John O. Younge', 'Rinske A. Gotink']",10.1371/journal.pone.0175923,,5,2017,Online mindfulness as a promising method to improve exercise capacity in heart disease: 12-month follow-up of a randomized controlled trial,PLoS ONE,,,Bioinformatics
,"['Kazunari Kaneko', 'Kae Nakamura', 'Hodaka Kobayashi', 'Yoshitoki Yanagimoto', 'Atsushi Noritake', 'Yuko Ishizaki', 'Takahiro Higuchi']",10.1371/journal.pone.0175912,,5,2017,Spatiotemporal characteristics of gaze of children with autism spectrum disorders while looking at classroom scenes,PLoS ONE,,,Bioinformatics
,"['Erica R. Glasper', 'Molly M. Hyer']",10.1371/journal.pone.0175713,,4,2017,Separation increases passive stress-coping behaviors during forced swim and alters hippocampal dendritic morphology in California mice,PLoS ONE,,,Bioinformatics
,"['Yung Y. Chen', 'I-Ju Hsieh']",10.1371/journal.pone.0175651,,4,2017,Determinants of aggressive behavior: Interactive effects of emotional regulation and inhibitory control,PLoS ONE,,,Bioinformatics
,"['Juan-Carlos Ayala', 'Guadalupe Manzano-García']",10.1371/journal.pone.0175352,,4,2017,Insufficiently studied factors related to burnout in nursing: Results from an e-Delphi study,PLoS ONE,,,Bioinformatics
,"['Parris Lyew-Ayee', 'Lisa-Gaye Greene', 'Marvin Reid', 'Jennifer Knight Madden', 'Monika R. Asnani']",10.1371/journal.pone.0175260,,4,2017,Socio-environmental exposures and health outcomes among persons with sickle cell disease,PLoS ONE,,,Bioinformatics
,"['Mauro Silveira de Castro', 'Mára Lucia Fernandes Carneiro', 'Tamires Bem', 'Agnes Nogueira Gossenheimer']",10.1371/journal.pone.0175117,,4,2017,Impact of distance education on academic performance in a pharmaceutical care course,PLoS ONE,,,Bioinformatics
,"['Robert Colebunders', 'Marie Laga', 'Dorothy Adobea', 'Thijs Reyniers', 'Lazare Manirankunda', 'Ilse Kint', 'Morgan Ndungu', 'Jessika Deblonde', 'Bea Vuylsteke', 'Christiana Nöstlinger', 'Jasna Loos']",10.1371/journal.pone.0174677,,4,2017,"First HIV prevalence estimates of a representative sample of adult sub-Saharan African migrants in a European city. Results of a community-based, cross-sectional study in Antwerp, Belgium",PLoS ONE,,,Bioinformatics
,"['Yanfang Li', 'Wanyi Huang', 'Xue Xiao', 'Yan Song', 'Yuchen Zou', 'Encong Wang', 'Ying Ding']",10.1371/journal.pone.0174100,,3,2017,Gender differences in reward and punishment for monetary and social feedback in children: An ERP study,PLoS ONE,,,Bioinformatics
,"['Elmar Brähler', 'Rüya-Daniela Kocalevent', 'Iris Reiner', 'Gabriele Schmutzer', 'Eva M. Klein', 'Ana N. Tibubos', 'Manfred E. Beutel']",10.1371/journal.pone.0173826,,3,2017,Childhood adversities and distress - The role of resilience in a representative sample,PLoS ONE,,,Bioinformatics
,"['Joy Hirsch', 'Shaul Yahil', 'Xian Zhang', 'Swethasri Dravida', 'J. Adam Noah']",10.1371/journal.pone.0173525,,3,2017,Neural correlates of conflict between gestures and words: A domain-specific role for a temporal-parietal complex,PLoS ONE,,,Bioinformatics
,"['Mark Woodward', 'Josef Coresh', 'F. D. Richard Hobbs', 'Tim Holt', 'Sarah Stevens', 'Kunihiro Matsushita', 'Clare Bankhead', 'Margaret Smith', 'William G. Herrington']",10.1371/journal.pone.0173515,,3,2017,Body-mass index and risk of advanced chronic kidney disease: Prospective analyses from a primary care cohort of 1.4 million adults in England,PLoS ONE,,,Bioinformatics
,"['Susannah C. Walker', 'Francis P. McGlone', 'Peter R. Cannon', 'Ralph Pawling']",10.1371/journal.pone.0173457,,3,2017,C-tactile afferent stimulating touch carries a positive affective value,PLoS ONE,,,Bioinformatics
,"['Rosalba Rojas-Martínez', 'Ahideé Leyva-López', 'Tonatiuh Barrientos-Gutiérrez', 'Filipa De Castro', 'Javier Salazar-Alberto', 'Betania Allen-Leigh', 'Aremis Villalobos']",10.1371/journal.pone.0173342,,3,2017,Quality of reproductive healthcare for adolescents: A nationally representative survey of providers in Mexico,PLoS ONE,,,Bioinformatics
,"['Ning Zhang', 'Rui Huang', 'TianQi Zhang', 'Li Liu', 'WenYi Fu', 'HongXia Xue', 'Shuai Zhao', 'NeiLi Xu']",10.1371/journal.pone.0173293,,3,2017,Associations of perceived social support and positive psychological resources with fatigue symptom in patients with rheumatoid arthritis,PLoS ONE,,,Bioinformatics
,"['Elizabeth A. D. Hammock', 'Maria A. Greenwood']",10.1371/journal.pone.0172904,,2,2017,Oxytocin receptor binding sites in the periphery of the neonatal mouse,PLoS ONE,,,Bioinformatics
,"['Tefera Belachew', 'Kalkidan Hassen Abate']",10.1371/journal.pone.0172885,,3,2017,"Women’s autonomy and men's involvement in child care and feeding as predictors of infant and young child anthropometric indices in coffee farming households of Jimma Zone, South West of Ethiopia",PLoS ONE,,,Bioinformatics
,"['Paul Cross', 'Guy Smagghe', 'Dirk C. de Graaf', 'Frans J. Jacobs', 'Jacob Godfrey Agea', 'Elizabeth Ahikiriza', 'Marijke D’Haese', 'Deborah Ruth Amulen']",10.1371/journal.pone.0172820,,2,2017,The buzz about bees and poverty alleviation: Identifying drivers and barriers of beekeeping in sub-Saharan Africa,PLoS ONE,,,Bioinformatics
,"['Andrea Slachevsky', 'Carolina Delgado', 'Marilu Budnich', 'Jaime Ruiz-Tagle', 'Fabian Duarte', 'Daniel A. Hojman']",10.1371/journal.pone.0172204,,3,2017,The cost of dementia in an unequal country: The case of Chile,PLoS ONE,,,Bioinformatics
,"['Mark R. Wilson', 'Joan N. Vickers', 'Samuel J. Vine', 'Omid Alizadehkhaiyat', 'Ginny Coyles', 'Charlotte A. L. Miles', 'Greg Wood']",10.1371/journal.pone.0171782,,2,2017,A randomized controlled trial of a group-based gaze training intervention for children with Developmental Coordination Disorder,PLoS ONE,,,Bioinformatics
,"['Aizhong Liu', 'Xin Wu', 'Zhiwei Lai', 'Jieru Wang', 'Hongzhuan Tan', 'Atipatsa C. Kaminga', 'Wenjie Dai']",10.1371/journal.pone.0171557,,2,2017,Long-term psychological outcomes of flood survivors of hard-hit areas of the 1998 Dongting Lake flood in China: Prevalence and risk factors,PLoS ONE,,,Bioinformatics
,"['Mapatano Mala Ali', 'Thorkild Tylleskar', 'Paulin Beya Mutombo', 'François B. Lepira', 'Patrick Kalambayi Kayembe', 'Espérance Kashala-Abotnes', 'Patou Masika Musumari', 'Pierre Zalagile Akilimali']",10.1371/journal.pone.0171407,,2,2017,"Disclosure of HIV status and its impact on the loss in the follow-up of HIV-infected patients on potent anti-retroviral therapy programs in a (post-) conflict setting: A retrospective cohort study from Goma, Democratic Republic of Congo",PLoS ONE,,,Bioinformatics
,"['', 'José Antonio González-Correa', 'Maria Carmen Toro-Toro', 'Jose Carlos Canca-Sánchez', 'Esther Martín-Aurioles', 'Antonio Jesús Núñez-Montenegro', 'Alonso Montiel-Luque']",10.1371/journal.pone.0171320,,2,2017,Medication-related factors associated with health-related quality of life in patients older than 65 years with polypharmacy,PLoS ONE,,,Bioinformatics
,"['C. Nathan Marti', 'Phil Hastings', 'Thumbiko Msiska', 'Anne Sebert Kuhlmann', 'Christine Galavotti', 'Sara Gullo']",10.1371/journal.pone.0171316,,2,2017,"Effects of a social accountability approach, CARE’s Community Score Card, on reproductive health-related outcomes in Malawi: A cluster-randomized controlled evaluation",PLoS ONE,,,Bioinformatics
,"['Heather Yeatman', 'Bridget Kelly', 'Limin Buchanan']",10.1371/journal.pone.0171226,,2,2017,Exposure to digital marketing enhances young adults’ interest in energy drinks: An exploratory investigation,PLoS ONE,,,Bioinformatics
,"['Jiaying Zhao', 'Terre Satterfield', 'Kai M. A. Chan', 'Megan M. Callahan', 'Alejandra Echeverri']",10.1371/journal.pone.0170973,,1,2017,Explicit Not Implicit Preferences Predict Conservation Intentions for Endangered Species and Biomes,PLoS ONE,,,Bioinformatics
,"['Felipe Ibiapina dos Reis', 'Suleimy Cristina Mazin', 'Octávio Marques Pontes-Neto', 'Selma Cristina Franco', 'Norberto Luiz Cabral', 'Bruna Mariah Martins', 'Lívia Mizuki de Campos']",10.1371/journal.pone.0170204,,1,2017,"How Many Patients Become Functionally Dependent after a Stroke? A 3-Year Population-Based Study in Joinville, Brazil",PLoS ONE,,,Bioinformatics
,"['Charlotte Paul', 'Nigel Dickson', 'Katrina Sharples', 'Thea van Roode']",10.1371/journal.pone.0170170,,1,2017,Life-Course Relationship between Socioeconomic Circumstances and Timing of First Birth in a Birth Cohort,PLoS ONE,,,Bioinformatics
,"['Judith Namanya', 'Elizabeth Mack', 'Amber L. Pearson']",10.1371/journal.pone.0169819,,1,2017,"Mobile Phones and Mental Well-Being: Initial Evidence Suggesting the Importance of Staying Connected to Family in Rural, Remote Communities in Uganda",PLoS ONE,,,Bioinformatics
,"['Anne I. Turner', 'Gavin W. Lambert', 'Steve F. Fraser', 'Mais Hussein', 'Susan J. Torres', 'Sisitha U. Jayasinghe']",10.1371/journal.pone.0169746,,1,2017,Fitter Women Did Not Have Attenuated Hemodynamic Responses to Psychological Stress Compared with Age-Matched Women with Lower Levels of Fitness,PLoS ONE,,,Bioinformatics
,"['Gregory M. Lucas', 'Suresh Kumar', 'Shruti H. Mehta', 'David D. Celentano', 'Santhanam Anand', 'Canjeevaram K. Vasudevan', 'Aylur K. Srikrishnan', 'Sunil S. Solomon', 'Allison M. McFall', 'Bushra Sabri']",10.1371/journal.pone.0169482,,1,2017,Gender Differences in Factors Related to HIV Risk Behaviors among People Who Inject Drugs in North-East India,PLoS ONE,,,Bioinformatics
,"['Andrew J. Oxenham', 'Stephen A. Engel', 'Sucharit Katyal', 'Dorea R. Ruggles', 'Bonnie K. Lau']",10.1371/journal.pone.0168858,,1,2017,Sustained Cortical and Subcortical Measures of Auditory and Visual Plasticity following Short-Term Perceptual Learning,PLoS ONE,,,Bioinformatics
,"['Jaume Fatjó', 'Adolf Tobeña', 'Antoni Bulbena', 'Jonathan Bowen', 'Paula Calvo']",10.1371/journal.pone.0168748,,12,2016,Highly Educated Men Establish Strong Emotional Links with Their Dogs: A Study with Monash Dog Owner Relationship Scale (MDORS) in Committed Spanish Dog Owners,PLoS ONE,,,Bioinformatics
,"['Brian Kelly', 'Tonelle Handley', 'David Perkins', 'Kerry Inder', 'Terry Lewin', 'John Wiggers', 'Carole James', 'Ross Tynan', 'Robyn Considine']",10.1371/journal.pone.0168445,,1,2017,"The Contribution of Individual, Social and Work Characteristics to Employee Mental Health in a Coal Mining Industry Population",PLoS ONE,,,Bioinformatics
,"['Joel Gittelsohn', 'Lawrence J. Cheskin', 'Laura C. Hopkins', 'Cara Shipley', 'Elizabeth Anderson Steeves', 'Miwa Yamaguchi']",10.1371/journal.pone.0168303,,12,2016,"Inconsistency between Self-Reported Energy Intake and Body Mass Index among Urban, African-American Children",PLoS ONE,,,Bioinformatics
,"['Edgar Voltmer', 'Alexander Katalinic', 'Johanna Ritter', 'Thomas Kötter']",10.1371/journal.pone.0168104,,12,2016,Predictors of Participation of Sophomore Medical Students in a Health-Promoting Intervention: An Observational Study,PLoS ONE,,,Bioinformatics
,"['Dennis Hofman', 'Hannah Spencer', 'Nadine Jap-Tjong', 'Peter A. Bos']",10.1371/journal.pone.0167991,,12,2016,Social Context Modulates Facial Imitation of Children’s Emotional Expressions,PLoS ONE,,,Bioinformatics
,"['Pieter Hooimeijer', 'Wim Meeus', 'Susan Branje', 'Rongqin Yu', 'Jaap Nieuwenhuis']",10.1371/journal.pone.0167830,,12,2016,"Neighbourhood Poverty, Work Commitment and Unemployment in Early Adulthood: A Longitudinal Study into the Moderating Effect of Personality",PLoS ONE,,,Bioinformatics
